"submission_date","state","tot_cases","conf_cases","prob_cases","new_case","pnew_case","tot_death","conf_death","prob_death","new_death","pnew_death","created_at","consent_cases","consent_deaths"
"2020-02-15T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-16T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-17T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-18T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-19T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-20T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-21T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-22T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-23T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-24T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-25T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-26T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-27T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-28T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-29T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-01T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-02T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-03T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-04T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-05T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-06T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-07T00:00:00.000","SC","2",,,"2.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-08T00:00:00.000","SC","6",,,"4.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-09T00:00:00.000","SC","7",,,"1.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-10T00:00:00.000","SC","9",,,"2.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-11T00:00:00.000","SC","10",,,"1.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-12T00:00:00.000","SC","12",,,"2.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-13T00:00:00.000","SC","12",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-14T00:00:00.000","SC","12",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-15T00:00:00.000","SC","28",,,"16.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-16T00:00:00.000","SC","33",,,"5.0",,"1",,,"1.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-17T00:00:00.000","SC","47",,,"14.0",,"1",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-18T00:00:00.000","SC","60",,,"13.0",,"1",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-19T00:00:00.000","SC","81",,,"21.0",,"1",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-20T00:00:00.000","SC","125",,,"44.0",,"3",,,"2.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-21T00:00:00.000","SC","173",,,"48.0",,"3",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-22T00:00:00.000","SC","195",,,"22.0",,"3",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-23T00:00:00.000","SC","298",,,"103.0",,"5",,,"2.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-24T00:00:00.000","SC","342",,,"44.0",,"7",,,"2.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-25T00:00:00.000","SC","424",,,"82.0",,"7",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-26T00:00:00.000","SC","456",,,"32.0",,"9",,,"2.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-27T00:00:00.000","SC","539",,,"83.0",,"13",,,"4.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-28T00:00:00.000","SC","660",,,"121.0",,"15",,,"2.0",,"2020-03-28T16:22:39.452","Agree","Agree"
"2020-03-29T00:00:00.000","SC","774",,,"114.0",,"16",,,"1.0",,"2020-03-28T16:22:39.452","Agree","Agree"
"2020-03-30T00:00:00.000","SC","925",,,"151.0",,"18",,,"2.0",,"2020-03-29T16:22:39.452","Agree","Agree"
"2020-03-31T00:00:00.000","SC","1083",,,"158.0",,"22",,,"4.0",,"2020-03-30T16:22:39.452","Agree","Agree"
"2020-04-01T00:00:00.000","SC","1293",,,"210.0",,"26",,,"4.0",,"2020-03-31T16:22:39.452","Agree","Agree"
"2020-04-02T00:00:00.000","SC","1554",,,"261.0",,"31",,,"5.0",,"2020-04-01T16:22:39.452","Agree","Agree"
"2020-04-03T00:00:00.000","SC","1700",,,"146.0",,"34",,,"3.0",,"2020-04-03T16:22:39.452","Agree","Agree"
"2020-04-04T00:00:00.000","SC","1917",,,"217.0",,"40",,,"6.0",,"2020-04-03T16:22:39.452","Agree","Agree"
"2020-04-05T00:00:00.000","SC","2049",,,"132.0",,"44",,,"4.0",,"2020-04-04T16:22:39.452","Agree","Agree"
"2020-04-06T00:00:00.000","SC","2232",,,"183.0",,"48",,,"4.0",,"2020-04-05T16:22:39.452","Agree","Agree"
"2020-04-07T00:00:00.000","SC","2417",,,"185.0",,"51",,,"3.0",,"2020-04-07T16:22:39.452","Agree","Agree"
"2020-04-08T00:00:00.000","SC","2552",,,"135.0",,"63",,,"12.0",,"2020-04-07T16:22:39.452","Agree","Agree"
"2020-04-09T00:00:00.000","SC","2792",,,"240.0",,"67",,,"4.0",,"2020-04-08T16:22:39.452","Agree","Agree"
"2020-04-10T00:00:00.000","SC","3065",,,"273.0",,"72",,,"5.0",,"2020-04-09T16:22:39.452","Agree","Agree"
"2020-04-11T00:00:00.000","SC","3207",,,"142.0",,"80",,,"8.0",,"2020-04-10T16:22:39.452","Agree","Agree"
"2020-04-12T00:00:00.000","SC","3319",,,"112.0",,"82",,,"2.0",,"2020-04-11T16:22:39.452","Agree","Agree"
"2020-04-13T00:00:00.000","SC","3439",,,"120.0",,"87",,,"5.0",,"2020-04-12T16:22:39.452","Agree","Agree"
"2020-04-14T00:00:00.000","SC","3553",,,"114.0",,"97",,,"10.0",,"2020-04-13T16:22:39.452","Agree","Agree"
"2020-04-15T00:00:00.000","SC","3656",,,"103.0",,"107",,,"10.0",,"2020-04-15T16:22:39.452","Agree","Agree"
"2020-04-16T00:00:00.000","SC","3931",,,"275.0",,"109",,,"2.0",,"2020-04-16T16:22:39.452","Agree","Agree"
"2020-04-17T00:00:00.000","SC","4086",,,"155.0",,"116",,,"7.0",,"2020-04-17T16:22:39.452","Agree","Agree"
"2020-04-18T00:00:00.000","SC","4246",,,"160.0",,"119",,,"3.0",,"2020-04-18T16:22:39.452","Agree","Agree"
"2020-04-19T00:00:00.000","SC","4377","4377.0","0","131.0","0","120","120.0","0","1.0","0","2020-04-19T16:22:39.452","Agree","Agree"
"2020-04-20T00:00:00.000","SC","4439","4439.0","0","62.0","0","124",,,"4.0",,"2020-04-20T16:22:39.452","Agree","Agree"
"2020-04-21T00:00:00.000","SC","4608","4608.0","0","169.0","0","135","135.0","0","11.0","0","2020-04-21T16:22:39.452","Agree","Agree"
"2020-04-22T00:00:00.000","SC","4761","4761.0","0","153.0","0","140","140.0","0","5.0","0","2020-04-22T16:22:39.452","Agree","Agree"
"2020-04-23T00:00:00.000","SC","4917","4917.0","0","156.0","0","150","150.0","0","10.0","0","2020-05-25T15:38:40.000","Agree","Agree"
"2020-04-24T00:00:00.000","SC","5070","5070.0","0","153.0","0","157","157.0","0","7.0","0","2020-05-25T15:38:40.000","Agree","Agree"
"2020-04-25T00:00:00.000","SC","5253","5253.0","0","183.0","0","166","166.0","0","9.0","0","2020-05-25T15:38:40.000","Agree","Agree"
"2020-04-26T00:00:00.000","SC","5490","5490.0","0","237.0","0","174","174.0","0","8.0","0","2020-05-25T15:38:40.000","Agree","Agree"
"2020-04-27T00:00:00.000","SC","5613","5613.0","0","123.0","0","177","177.0","0","3.0","0","2020-05-25T15:38:40.000","Agree","Agree"
"2020-04-28T00:00:00.000","SC","5735","5735.0","0","122.0","0","192","192.0","0","15.0","0","2020-04-29T18:12:08.477","Agree","Agree"
"2020-04-29T00:00:00.000","SC","5881","5881.0","0","146.0","0","203","203.0","0","11.0","0","2020-04-30T16:07:01.546","Agree","Agree"
"2020-04-30T00:00:00.000","SC","6095","6095.0","0","214.0","0","244","244.0","0","41.0","0","2020-05-01T21:00:19.025","Agree","Agree"
"2020-05-01T00:00:00.000","SC","6258","6258.0","0","163.0","0","256","256.0","0","12.0","0","2020-05-02T15:47:19.352","Agree","Agree"
"2020-05-02T00:00:00.000","SC","6489","6489.0","0","231.0","0","267","267.0","0","11.0","0","2020-05-03T15:36:03.076","Agree","Agree"
"2020-05-03T00:00:00.000","SC","6626","6626.0","0","137.0","0","275","275.0","0","8.0","0","2020-05-04T22:49:24.344","Agree","Agree"
"2020-05-04T00:00:00.000","SC","6757","6757.0","0","131.0","0","283","283.0","0","8.0","0","2020-05-05T17:25:08.000","Agree","Agree"
"2020-05-05T00:00:00.000","SC","6841","6841.0","0","84.0","0","296","296.0","0","13.0","0","2020-05-06T16:23:08.000","Agree","Agree"
"2020-05-06T00:00:00.000","SC","6936","6936.0","0","95.0","0","305","305.0","0","9.0","0","2020-05-07T22:59:02.953","Agree","Agree"
"2020-05-07T00:00:00.000","SC","7142","7142.0","0","206.0","0","316","316.0","0","11.0","0","2020-05-08T21:26:08.000","Agree","Agree"
"2020-05-08T00:00:00.000","SC","7367","7367.0","0","225.0","0","320","320.0","0","4.0","0","2020-05-09T21:26:08.000","Agree","Agree"
"2020-05-09T00:00:00.000","SC","7531","7531.0","0","164.0","0","330","330.0","0","10.0","0","2020-05-10T21:26:08.000","Agree","Agree"
"2020-05-10T00:00:00.000","SC","7653","7653.0","0","122.0","0","331","331.0","0","1.0","0","2020-05-11T21:26:08.000","Agree","Agree"
"2020-05-11T00:00:00.000","SC","7792","7792.0","0","139.0","0","346","346.0","0","15.0","0","2020-05-12T17:26:08.000","Agree","Agree"
"2020-05-12T00:00:00.000","SC","7927","7927.0","0","135.0","0","355","355.0","0","9.0","0","2020-05-13T15:26:08.000","Agree","Agree"
"2020-05-13T00:00:00.000","SC","8030","8030.0","0","103.0","0","362","362.0","0","7.0","0","2020-05-14T17:25:44.863","Agree","Agree"
"2020-05-14T00:00:00.000","SC","8189","8189.0","0","159.0","0","371","371.0","0","9.0","0","2020-05-15T16:11:22.577","Agree","Agree"
"2020-05-15T00:00:00.000","SC","8407","8407.0","0","218.0","0","380","380.0","0","9.0","0","2020-05-16T15:46:44.126","Agree","Agree"
"2020-05-16T00:00:00.000","SC","8661","8661.0","0","254.0","0","380","380.0","0","0.0","0","2020-05-17T15:27:46.652","Agree","Agree"
"2020-05-17T00:00:00.000","SC","8816","8816.0","0","155.0","0","385","385.0","0","5.0","0","2020-05-18T16:01:54.076","Agree","Agree"
"2020-05-18T00:00:00.000","SC","8942","8942.0","0","126.0","0","391","391.0","0","6.0","0","2020-05-19T15:45:23.794","Agree","Agree"
"2020-05-19T00:00:00.000","SC","9056","9056.0","0","114.0","0","399","399.0","0","8.0","0","2020-05-20T15:28:26.373","Agree","Agree"
"2020-05-20T00:00:00.000","SC","9175","9175.0","0","119.0","0","407","407.0","0","8.0","0","2020-05-21T15:41:38.037","Agree","Agree"
"2020-05-21T00:00:00.000","SC","9379","9379.0","0","204.0","0","416","416.0","0","9.0","0","2020-05-22T15:31:45.751","Agree","Agree"
"2020-05-22T00:00:00.000","SC","9638","9638.0","0","259.0","0","419","419.0","0","3.0","0","2020-05-23T17:58:16.117","Agree","Agree"
"2020-05-23T00:00:00.000","SC","9895","9895.0","0","257.0","0","425","425.0","0","6.0","0","2020-05-24T14:15:55.571","Agree","Agree"
"2020-05-24T00:00:00.000","SC","10096","10096.0","0","201.0","0","435","435.0","0","10.0","0","2020-05-25T14:12:49.524","Agree","Agree"
"2020-05-25T00:00:00.000","SC","10178","10178.0","0","82.0","0","440","440.0","0","5.0","0","2020-05-26T14:23:02.020","Agree","Agree"
"2020-05-26T00:00:00.000","SC","10416","10416.0","0","238.0","0","446","446.0","0","6.0","0","2020-05-27T15:37:59.621","Agree","Agree"
"2020-05-27T00:00:00.000","SC","10623","10623.0","0","207.0","0","466","466.0","0","20.0","0","2020-05-28T15:12:25.989","Agree","Agree"
"2020-05-28T00:00:00.000","SC","10788","10788.0","0","165.0","0","470","470.0","0","4.0","0","2020-05-29T14:19:55.781","Agree","Agree"
"2020-05-29T00:00:00.000","SC","11131","11131.0","0","343.0","0","483","483.0","0","13.0","0","2020-05-30T15:47:59.813","Agree","Agree"
"2020-05-30T00:00:00.000","SC","11394","11394.0","0","263.0","0","487","487.0","0","4.0","0","2020-05-31T14:43:17.781","Agree","Agree"
"2020-05-31T00:00:00.000","SC","11861","11861.0","0","467.0","0","494","494.0","0","7.0","0","2020-06-01T14:17:42.906","Agree","Agree"
"2020-06-01T00:00:00.000","SC","12148","12148.0","0","287.0","0","500","500.0","0","6.0","0","2020-06-02T14:16:17.049","Agree","Agree"
"2020-06-02T00:00:00.000","SC","12415","12415.0","0","267.0","0","501","501.0","0","1.0","0","2020-06-03T14:11:36.638","Agree","Agree"
"2020-06-03T00:00:00.000","SC","12651","12651.0","0","236.0","0","518","518.0","0","17.0","0","2020-06-04T15:03:31.977","Agree","Agree"
"2020-06-04T00:00:00.000","SC","13005","13005.0","0","354.0","0","525","525.0","0","7.0","0","2020-06-05T15:17:07.242","Agree","Agree"
"2020-06-05T00:00:00.000","SC","13453","13453.0","0","448.0","0","538","538.0","0","13.0","0","2020-06-06T14:31:37.908","Agree","Agree"
"2020-06-06T00:00:00.000","SC","13916","13916.0","0","463.0","0","545","545.0","0","7.0","0","2020-06-07T14:23:35.373","Agree","Agree"
"2020-06-07T00:00:00.000","SC","14286","14286.0","0","370.0","0","546","546.0","0","1.0","0","2020-06-08T14:55:08.000","Agree","Agree"
"2020-06-08T00:00:00.000","SC","14800","14800.0","0","514.0","0","557","557.0","0","11.0","0","2020-06-09T16:49:08.000","Agree","Agree"
"2020-06-09T00:00:00.000","SC","15228","15228.0","0","428.0","0","568","568.0","0","11.0","0","2020-06-10T20:56:25.490","Agree","Agree"
"2020-06-10T00:00:00.000","SC","15759","15759.0","0","531.0","0","575","575.0","0","7.0","0","2020-06-11T14:48:51.509","Agree","Agree"
"2020-06-11T00:00:00.000","SC","16441","16441.0","0","682.0","0","588","588.0","0","13.0","0","2020-06-12T14:17:59.811","Agree","Agree"
